tr_loss,va_loss,tr_l2_snr,va_l2_snr,tr_lsd,va_lsd,tr_pesq,va_pesq
0.16732258608807687,0.1683195879062017,22.579191415206246,23.732932408650715,1.1610178169996843,1.1504575212796528,3.447277203850124,3.563058376312256
0.16531174305988394,0.1662785808245341,22.68474064702573,23.89194170633952,1.1622443536053533,1.1507311662038167,3.5168355133222495,3.6112465063730874
0.16466761833947638,0.16559545199076334,22.630312712296195,23.808956146240234,1.1558698700821919,1.144264777501424,3.519408402235612,3.569232702255249
0.16441377738247748,0.16534899175167084,22.58255261960237,23.771540959676106,1.1474557596704233,1.1350898742675781,3.5062477277672808,3.543781359990438
0.16282537158416666,0.16367404659589133,22.539744750313137,23.761248270670574,1.1212313512097234,1.1104209820429485,3.5631805088209068,3.5677486260732016
0.16072554691978122,0.16201945890982947,22.32466121341871,23.52120081583659,1.0645425267841504,1.0538384318351746,3.5550727429597275,3.533270517985026
0.15843560967756354,0.16099179039398828,22.538169446198836,23.772616704305012,1.017866541510043,1.0277262528737385,3.638776685880578,3.6543543338775635
0.15218592888635138,0.1566615030169487,22.07356117082679,23.2875550587972,0.8864626780800198,0.8928152521451315,3.3530284218166186,3.4507086277008057
0.1478270969313124,0.15273532023032507,22.24548754484757,23.499520619710285,0.8469985101533972,0.8612465659777323,3.34290683787802,3.3989086945851645
0.14415731151466785,0.15000996987024942,22.24079061591107,23.44302749633789,0.7923982972684114,0.8098894953727722,3.4601704763329546,3.4515884717305503
0.13995935832676681,0.14862791697184244,22.172643537106723,23.272851308186848,0.731053157992985,0.7449433008829752,3.331805467605591,3.2462023893992105
0.13824038175137146,0.14652956277132034,22.50976156151813,23.487627029418945,0.75765344630117,0.7516045173009237,3.569688434186189,3.2935472329457602
0.1341639439696851,0.14585571984450021,22.252247603043266,23.084156672159832,0.6822433290274247,0.6835233966509501,3.4511725280595864,3.2772430578867593
0.13440021386613016,0.14870911339918771,22.17046016195546,22.83690579732259,0.6617887175601461,0.670962373415629,3.443880153738934,3.1911331017812095
0.13020543106224225,0.14250120023886362,22.682141884513523,23.515498479207356,0.6889991837999095,0.6931528647740682,3.6939955690632695,3.366459687550863
0.12718377942624298,0.14135511964559555,22.589675654535707,23.303787231445312,0.6591939356016077,0.6756381988525391,3.729399701823359,3.3300824960072837
0.12468908986319667,0.14363846431175867,22.482008063274883,22.861607869466145,0.6357018221979556,0.652689794699351,3.7079373338948125,3.327195405960083
0.12378781191680742,0.14176457623640695,22.692766065182894,23.159420013427734,0.637836357821589,0.6614641547203064,3.8699749656345532,3.3524343172709146
0.12057990256858908,0.14436838527520499,22.716851814933445,22.95336405436198,0.6217958434768345,0.6534247398376465,3.826168713362321,3.2311998208363852
0.11859303324118904,0.1420417626698812,22.856871065886125,23.112279891967773,0.6199817501980326,0.6516506671905518,3.8962424216063125,3.2581713994344077
0.11710509868419688,0.14363431185483932,22.880538028219473,23.054453531901043,0.6101690880630327,0.6563531359036764,3.875585296879644,3.1632676124572754
0.1159656536967858,0.1400508756438891,22.89145975527556,23.1777286529541,0.6071705507195514,0.6475142041842142,3.9438089080478833,3.35050368309021
0.11507302052948785,0.14047888914744058,23.000040717746902,23.252716700236004,0.6005804668302122,0.6497256358464559,3.942726933437845,3.299541393915812
0.11302503246975981,0.1406847337881724,22.987839242686395,23.034533818562824,0.5970093620860059,0.649148960908254,3.988472389138263,3.3037116527557373
0.11148625952394112,0.14370705684026083,23.001928329467773,23.013593037923176,0.584383847920791,0.6472564935684204,3.96608451138372,3.221816062927246
0.10999658444653386,0.14118430266777673,23.175473503444504,23.139431635538738,0.5895627244659092,0.655349850654602,4.003756056661191,3.2721001307169595
0.10899221459808557,0.14386005947987238,23.032308744347613,22.901500066121418,0.5717898503593777,0.6443291505177816,3.989145102708236,3.239367723464966
0.10764734997697499,0.14007946848869324,23.313860105431598,23.282847086588543,0.5856385114400283,0.6499853531519572,4.023178079853887,3.3312775293986
0.1067510278004667,0.1448341483871142,23.139812635338824,22.922789255777996,0.5665562645248745,0.6455874443054199,4.039669762486997,3.2497830390930176
0.10573589656016101,0.14097440987825394,23.338205544844918,23.26293118794759,0.5761641458324764,0.6442072987556458,4.053562071012414,3.3522404034932456
0.10363497828011928,0.14117653916279474,23.309888673865277,23.131770451863606,0.5653124710787898,0.6421462098757426,4.072262224943741,3.2899116675059
0.10320843740001968,0.14443119118611017,23.21603484775709,22.925318400065105,0.5535580619521763,0.6412088871002197,4.040654731833416,3.2970567544301352
0.10273622429889182,0.14409570892651877,23.30828919618026,22.969519933064777,0.5574680359467216,0.6423486669858297,4.047665585642275,3.2120853265126548
0.10239057161885759,0.1391493702928225,23.553742699001145,23.387741724650066,0.5718190734801085,0.6493948896725973,4.103010312370632,3.369382858276367
0.09965283990554187,0.14107129722833633,23.465461979741637,23.09533182779948,0.5527246335278386,0.6398816506067911,4.101362871087116,3.32572070757548
0.09948554116746654,0.14347904672225317,23.428840305494226,23.09802182515462,0.5485379436741704,0.6447559396425883,4.082599360009898,3.2523701190948486
0.09960934827509134,0.14237882445255914,23.390949000482973,23.06325848897298,0.5529092977876249,0.6461974779764811,4.0916672996852705,3.2292012373606362
0.09676109043800313,0.14283308386802673,23.54064472861912,23.090930302937824,0.542768517266149,0.6443245013554891,4.097541197486546,3.2654210726420083
0.09546617612890575,0.14434910068909326,23.563133239746094,22.94020144144694,0.5373057891493258,0.6431368986765543,4.102793745372606,3.222147226333618
0.1649963418426721,0.16597107301155725,22.603184202443,23.791449228922527,1.152471301348313,1.139083703358968,3.5407822132110596,3.578717072804769
